STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,NO2,RSPM/PM10
620,4/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",8,33
620,8/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",8,44
620,10/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",10,40
620,14/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",10,35
620,16/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",8,44
620,18/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",6,37
620,22/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",7,43
620,28/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",6,44
620,31/12/2015,Kerala,Kollam,"KMML Chavara, Kollam",7,45
621,6/1/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,55
621,8/1/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,60
621,12/1/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,74
621,14/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,79
621,16/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,59
621,19/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,53
621,21/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,35
621,23/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,55
621,28/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,69
621,30/01/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,55
621,4/2/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,52
621,7/2/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,66
621,10/2/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,65
621,12/2/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,62
621,14/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",14,71
621,17/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,47
621,19/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,50
621,21/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,46
621,24/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,57
621,26/02/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,59
621,4/3/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,35
621,6/3/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,56
621,10/3/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,44
621,12/3/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,39
621,14/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,52
621,18/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,46
621,21/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,45
621,24/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,49
621,27/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",14,38
621,30/03/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,17
621,2/4/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,37
621,4/4/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,43
621,7/4/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,50
621,9/4/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,39
621,13/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,51
621,16/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,48
621,21/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,47
621,24/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,51
621,27/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,38
621,29/04/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,25
621,4/5/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,48
621,7/5/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,53
621,11/5/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,49
621,13/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,46
621,16/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,56
621,19/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,51
621,21/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,53
621,23/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,49
621,26/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,43
621,28/05/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",13,37
621,6/6/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,47
621,9/6/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,47
621,11/6/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,49
621,16/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,49
621,18/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,49
621,20/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,54
621,23/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,53
621,25/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,52
621,27/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",11,41
621,30/06/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",12,39
621,3/7/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,44
621,7/7/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,50
621,9/7/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,50
621,14/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,50
621,16/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,45
621,21/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,47
621,23/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,49
621,25/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,50
621,28/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,42
621,30/07/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,43
621,1/8/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,44
621,4/8/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,45
621,6/8/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,50
621,11/8/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,13/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,49
621,18/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,47
621,20/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,52
621,22/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,47
621,25/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,45
621,31/08/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,49
621,3/9/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,46
621,5/9/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,47
621,8/9/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,44
621,10/9/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,48
621,15/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,17/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,48
621,19/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,51
621,23/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,26/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,45
621,29/09/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,49
621,3/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,45
621,6/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,8/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,46
621,13/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,43
621,15/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,17/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,48
621,20/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,47
621,27/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,51
621,29/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,45
621,31/10/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,50
621,3/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",6,33
621,5/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",7,40
621,10/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,35
621,12/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",10,44
621,17/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",6,31
621,19/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,37
621,21/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,41
621,24/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,38
621,26/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,34
621,28/11/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,31
621,2/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,34
621,4/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,33
621,8/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,38
621,10/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,35
621,14/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,45
621,16/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",9,38
621,18/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",8,44
621,22/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",7,40
621,28/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",5,40
621,30/12/2015,Kerala,Kollam,"KSPCB, District Office, Kadappakada, Kollam",6,42
622,5/1/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,8/1/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,55
622,11/1/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,13/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,46
622,16/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,19/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,21/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,40
622,23/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,38
622,27/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,29/01/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,42
622,2/2/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,51
622,4/2/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,43
622,6/2/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,61
622,9/2/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,11/2/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,61
622,17/02/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,46
622,19/02/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,54
622,23/02/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,46
622,25/02/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,50
622,27/02/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,50
622,2/3/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,51
622,5/3/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,9/3/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,11/3/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,62
622,16/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,51
622,19/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,21/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,48
622,24/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,56
622,26/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,43
622,31/03/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,59
622,3/4/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,41
622,6/4/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,55
622,9/4/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,12/4/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,43
622,15/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,20/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,35
622,22/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,37
622,24/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,52
622,27/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,45
622,29/04/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,52
622,4/5/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,47
622,7/5/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,35
622,11/5/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,13/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,25
622,15/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,19/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,39
622,22/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,26
622,25/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,27/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,29/05/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,31
622,1/6/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,25
622,4/6/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,31
622,8/6/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,25
622,10/6/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,15/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,31
622,17/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,19/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,22
622,22/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,25/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,29/06/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,1/7/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,34
622,6/7/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,9/7/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,13/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,15/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,30
622,20/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,25
622,22/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,24/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,26
622,27/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,31
622,29/07/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,37
622,2/8/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,39
622,4/8/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,6/8/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,42
622,9/8/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,38
622,12/8/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,16/08/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,35
622,19/08/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,43
622,21/08/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,24
622,23/08/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,51
622,25/08/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,2/9/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,20
622,6/9/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,28
622,8/9/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,35
622,10/9/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,26
622,14/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,16/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,18/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,21/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,37
622,27/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,25
622,29/09/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,24
622,2/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,30
622,5/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,7/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,26
622,12/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,27
622,14/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,16/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,45
622,19/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,26/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,28/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,30/10/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,30
622,2/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,24
622,4/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,32
622,6/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,49
622,10/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,16/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,41
622,18/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,24
622,20/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,23/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,25/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,27/11/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,2/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,26
622,4/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,38
622,8/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,29
622,10/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,38
622,14/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,40
622,16/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,18/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,21/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,34
622,28/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,36
622,30/12/2015,Kerala,Wayanad,"Sulthan Bathery, Wayanad",5,34
623,4/1/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",22,56
623,6/1/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",19,69
623,8/1/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",19,73
623,11/1/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",21,113
623,14/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",17,57
623,18/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,82
623,21/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",15,54
623,23/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",15,50
623,26/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,86
623,29/01/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",15,46
623,2/2/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",19,61
623,5/2/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",17,36
623,9/2/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,77
623,12/2/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,47
623,15/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",14,55
623,17/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",18,62
623,20/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,57
623,22/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,50
623,24/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",17,105
623,26/02/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,57
623,1/3/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",17,67
623,4/3/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,36
623,6/3/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,63
623,9/3/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",14,22
623,12/3/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,49
623,17/03/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,31
623,20/03/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,86
623,23/03/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,82
623,25/03/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,56
623,29/03/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",15,69
623,3/4/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",16,46
623,6/4/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,53
623,9/4/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",15,29
623,12/4/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",11,26
623,17/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",10,17
623,19/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",8,17
623,21/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",11,22
623,24/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",10,36
623,27/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",10,47
623,29/04/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",13,32
623,1/6/2015,Kerala,Malappuram,"Kakkanchery, near KINFRA, Malappuram",11,28
