STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,NO2,RSPM_PM10,SO2,SPM
591,4/7/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",66.7,100.6666667,7.1,223.3333333
591,4/9/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",69.6,128.6666667,8.3,280.6666667
591,4/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",68.1,103,7.7,228
591,16/04/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65.2,60.33333333,7.3,162
591,19/04/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",63.8,73.33333333,7.8,163.6666667
591,22/04/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",66.1,122,8.3,261.6666667
591,27/04/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",55,74,7,166.6666667
591,29/04/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65.1,90,8.2,202
591,5/2/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",66,114,8.3,253
591,5/6/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.8,92.66666667,6.7,186.6666667
591,5/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.9,73,6.5,166.3333333
591,14/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",58.3,117.6666667,7.9,258.6666667
591,17/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",62.9,55,7.4,140.3333333
591,22/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",60.7,47.33333333,7.2,105.3333333
591,25/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",64,99.33333333,8.6,223
591,28/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",67.3,113.3333333,9.7,262.6666667
591,30/05/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65.8,51.66666667,9.2,139
591,6/3/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65.3,61,8.2,144.3333333
591,6/9/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65,54.33333333,8.3,127.3333333
591,6/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",60.6,47.33333333,6.9,130.6666667
591,13/06/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.3,32,5.9,94
591,19/06/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",61,30.33333333,7.4,82.66666667
591,21/06/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",62.4,67,7,145
591,24/06/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",54.1,67.66666667,7.1,154.3333333
591,29/06/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",50.1,45,5.9,104.3333333
591,7/2/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.9,68,7.4,164.3333333
591,7/6/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",60,29.66666667,6.4,75.33333333
591,7/8/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.6,28.66666667,6.9,81
591,7/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.8,35.66666667,7.4,85
591,17/07/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",57.6,33.33333333,6.4,93
591,19/07/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.3,31.33333333,6.2,79
591,22/07/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",61.4,47.33333333,7,115.3333333
591,25/07/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",60.1,65,7.9,149.6666667
591,28/07/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.2,31.33333333,7.5,88.66666667
591,8/1/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",57.1,27.33333333,6.8,74
591,8/5/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.6,84.33333333,7.2,184.6666667
591,8/9/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",57.4,54.66666667,7.4,115.6666667
591,14/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",52.6,46.66666667,6.7,108.3333333
591,18/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",52.4,44.66666667,5.8,97.66666667
591,20/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",48.8,39.33333333,5.3,82.66666667
591,24/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",44.3,30.33333333,5.3,60.66666667
591,27/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",46.7,27,5.6,59.66666667
591,30/08/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",48.3,86,6,159
591,9/3/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",48.8,42.66666667,6.4,105.6666667
591,9/5/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",50.8,64.66666667,6.9,157
591,9/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",47.1,81,5.7,166
591,13/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",48.6,131.6666667,5.8,244.6666667
591,16/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",49.9,69.66666667,6.7,146.3333333
591,22/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",47.1,75,5.9,153.3333333
591,24/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",51,93.33333333,7.2,214
591,28/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",52.3,110,7.4,258.6666667
591,30/09/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",53.5,158.6666667,7.1,338.6666667
591,10/4/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",51.2,166,6.6,351.3333333
591,10/7/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",38.7,181.6666667,6.6,349
591,10/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",49.8,88,7.7,218
591,10/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",55.3,158.6666667,8.3,350.6666667
591,20/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.8,135.6666667,8.8,293.3333333
591,22/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.7,98,7.4,212.3333333
591,27/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59,159,7.8,351
591,30/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",56.1,218.6666667,7.3,452.3333333
591,11/2/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.4,90.33333333,7.8,207.6666667
591,11/5/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",57.3,183.3333333,9.2,390
591,11/8/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",60.3,136.6666667,7.8,283
591,11/10/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",61.3,184,8.7,393.6666667
591,15/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",64.2,201.3333333,9,426.3333333
591,18/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",66.8,197.6666667,9.4,404.6666667
591,21/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65.9,212.3333333,9.2,434
591,27/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",65,176.6666667,9.7,364
591,29/11/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",69.2,169.3333333,8.7,362.6666667
591,12/2/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",64.8,227.6666667,8.8,475.6666667
591,12/6/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",58.6,191.6666667,9.2,344.3333333
591,12/8/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",51.1,108.3333333,6.7,203
591,12/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",58.1,200.6666667,8.9,431
591,17/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",59.2,200.3333333,9.9,433.6666667
591,22/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",57.7,194.6666667,8.8,394.6666667
591,25/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",63.2,292,9.7,625
591,28/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",61,218,9.1,476.3333333
591,30/12/2010,West Bengal,Durgapur,"DMC Water Works, Angadpur",64.6,319.3333333,9.4,673.3333333
384,1/2/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",85.1,319,11.1,658
384,1/4/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",92.8,304,10.6,626
384,1/9/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",93.8,322,10.1,663
384,13/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",91.2,312,10.6,631
384,15/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",87.6,200,9.7,425
384,17/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",88.2,159,9,356
384,22/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",91.9,201,9.9,419
384,26/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",93.4,245,10.6,507
384,28/01/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",92.1,288,10.8,609
384,2/1/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",88.8,371,9.9,753
384,2/3/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",84.1,261,9.2,533
384,2/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",80.9,252,9,522
384,13/02/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",79.4,188,8.7,397
384,16/02/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",78.2,204,8.4,435
384,19/02/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",80,234,9.4,487
384,21/02/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",82.2,231,9.6,502
384,23/02/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",83.8,290,10.6,607
384,3/3/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",77.6,254,9.7,539
384,3/5/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",76.4,208,8.6,448
384,3/8/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",76.6,221,8.9,467
384,13/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",79.8,258,9,529
384,16/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",74.4,158,8.3,344
384,18/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",78.1,169,9.3,369
384,21/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",80.2,212,9.1,449
384,25/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",75.8,154,8.3,330
384,29/03/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",74.9,173,8.8,383
384,4/3/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",72.8,138,8.4,302
384,4/7/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",72.1,166,8.7,348
384,4/9/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",75.6,242,9.3,512
384,4/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",73.6,131,8.3,284
384,16/04/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",72.9,100,8.2,218
384,19/04/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",74,115,8.6,253
384,22/04/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",75.4,155,9.2,327
384,27/04/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",59.4,78,7.1,192
384,29/04/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67.2,92,8.5,219
384,5/2/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",71,108,8.9,243
384,5/6/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",62.6,96,7,195
384,5/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",61.8,109,7.9,225
384,14/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",66.4,179,8.4,369
384,17/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",71,99,8.6,214
384,22/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",66.9,73,8.1,153
384,25/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",71.3,88,9,185
384,28/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",73,65,8.8,164
384,30/05/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",73.2,75,9.1,187
384,6/3/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",69.6,88,8.9,201
384,6/9/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67.7,100,8.2,233
384,6/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",66.2,77,7.1,182
384,13/06/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",65.2,69,7,164
384,19/06/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",64,55,7.6,140
384,21/06/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",65.7,68,7.8,147
384,24/06/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",63.3,60,7.2,133
384,29/06/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",56,68,6.7,147
384,7/2/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",61.8,48,8,112
384,7/6/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",59.7,53,8,137
384,7/8/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",59.3,57,7.6,133
384,7/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",60.5,60,8.3,135
384,17/07/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",62.3,52,7.4,125
384,19/07/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",65.6,69,8.7,165
384,22/07/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67.6,58,7.8,137
384,25/07/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",63.4,38,8.1,88
384,28/07/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",61.7,60,7.8,136
384,8/1/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",56.3,59,6.2,139
384,8/5/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",64.2,50,7.9,125
384,8/9/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67,95,8.1,213
384,14/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",60,81,6.9,176
384,18/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",61.7,82,6.7,183
384,20/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",50.8,78,6.4,169
384,24/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",49.9,50,6.2,92
384,27/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",53,56,6.7,108
384,30/08/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",54.7,55,6.4,110
384,9/3/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",53.2,56,6.7,122
384,9/5/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",56.7,56,7.1,136
384,9/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",51.5,57,7.4,112
384,13/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",53.4,94,6.2,173
384,16/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",55.3,60,6.4,137
384,22/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",51,85,6.6,155
384,24/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",57.3,73,7.6,176
384,28/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",61,117,7.2,259
384,30/09/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",56.6,105,7.1,227
384,10/4/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",57.7,94,7.3,215
384,10/7/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",43.6,32,5.6,81
384,10/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",54.6,60,8.1,145
384,10/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67.9,89,9,219
384,20/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",74.7,84,11.4,198
384,22/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",66.6,78,7.8,190
384,27/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67,99,8.1,225
384,30/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",62.4,130,8,282
384,11/2/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",64.6,102,7.8,206
384,11/5/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",66.8,284,11,580
384,11/8/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",65.1,103,7.2,224
384,11/10/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",68.3,97,7.3,214
384,15/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",72.4,138,7.8,289
384,18/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",73.3,155,8.4,322
384,21/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",74.1,128,8.7,274
384,27/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",75.4,122,9.2,261
384,29/11/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",71.4,157,8.2,337
384,12/2/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",70.3,184,9,396
384,12/6/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67,136,8.7,291
384,12/8/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",53.9,119,7,223
384,12/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",59.3,128,8.5,286
384,17/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",62.6,193,9.6,384
384,22/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",65.7,206,9.7,444
384,25/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67.4,154,8.8,318
384,28/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",67,244,10.3,524
384,30/12/2010,West Bengal,Durgapur,"Kwality Hotel, Benachiti, Durgapur",73.4,245,9.4,518
385,1/2/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",73.8,194,9.5,392
385,1/4/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",77.4,227,9.7,473
385,1/9/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",79.1,138,9,294
385,13/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",83.5,174,9.4,376
385,15/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",80,131,8.1,307
385,17/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",80.9,134,7.8,289
385,22/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",78.3,118,7.4,253
385,26/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",76.7,113,7.6,244
385,28/01/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",78.7,114,8.5,248
385,2/1/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",76.9,112,8.3,249
385,2/3/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",81.1,167,8.3,347
385,2/11/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",75.6,130,8.1,282
385,13/02/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",72.7,124,7.4,260
385,16/02/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",72.1,132,7.6,291
385,19/02/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",72.9,111,7.4,243
385,21/02/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",72.3,110,8.1,247
385,23/02/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",73.8,157,8.5,343
385,3/3/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",67.9,128,8.1,278
385,3/5/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",69.8,101,7.2,231
385,3/8/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",67.4,80,7.6,179
385,13/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",70.4,126,7.3,277
385,16/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",69.1,100,6.8,221
385,18/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",71.4,119,7.6,270
385,21/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",73.3,132,8,287
385,25/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",69.9,102,7,225
385,29/03/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",68,79,6.8,183
385,4/3/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",66.2,86,6.8,188
385,4/7/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",64.8,97,6.7,208
385,4/9/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",68.8,157,8,330
385,4/11/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",61.9,84,7.2,183
385,16/04/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",63,66,7.7,170
385,19/04/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",65.9,91,8,201
385,22/04/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",70.1,135,8.7,288
385,27/04/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",52.7,106,6.5,235
385,29/04/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",58.2,66,7.2,161
385,5/2/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",61.2,82,7.7,191
385,5/6/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",56.3,65,6.1,127
385,5/12/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",58.6,81,7,162
385,14/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",59.4,87,7.8,200
385,17/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",60.6,66,7.2,139
385,22/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",59.3,63,6.7,129
385,25/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",62,66,7.9,130
385,28/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",63.1,51,8.1,129
385,30/05/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",64.7,67,8.3,178
385,6/3/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",63.3,60,7.7,145
385,6/9/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",61.2,65,7.1,144
385,6/11/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",58,49,6.3,117
385,13/06/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",56.2,53,6.1,134
385,19/06/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",56.9,32,6.9,85
385,21/06/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",57.9,92,6.3,181
385,24/06/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",52.3,41,6.2,93
385,29/06/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",45.2,37,6.3,81
385,7/2/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",50.8,31,6.9,77
385,7/6/2010,West Bengal,Durgapur,"PCBL Club, Biddhanagar, Durgapur",52,29,6.2,65
